mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
51	50	167	167	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1117												55
51	50	335/2	335/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1118												55
51	50	671/4	671/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1119												
51	50	168	168	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1120												
51	50	337/2	337/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1121												
51	50	165	165	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	1122												
51	50	331/2	331/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	1123												
51	50	166	166	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	1124												
51	50	333/2	333/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	1125												
51	50	167	167	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1126												
51	50	168	168	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	1127												
51	50	165	165	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	1128												
51	50	331/2	331/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	1129												
51	50	166	166	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	1130												
51	50	333/2	333/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	1131												
51	50	167	167	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1132												
51	50	168	168	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	1133												
52	51	169	169	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1134	lie-											
52	51	170	170	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1135	-ber											
52	51	171	171	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1136	Herr,											
52	51	172	172	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=66.3	66.0	𝅘𝅥	66.3	0.0	
52	51	172	172	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1137	in											
52	51	169	169	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	1138												
52	51	339/2	339/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	1139												
52	51	170	170	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1140												
52	51	171	171	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1141												
52	51	172	172	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1142												
52	51	169	169	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1143												
52	51	339/2	339/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1144												
52	51	170	170	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1145												
52	51	171	171	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1146												
52	51	172	172	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1147												
52	51	169	169	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1148												
52	51	170	170	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1149												
52	51	171	171	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1150												
52	51	172	172	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1151												
52	51	345/2	345/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1152												
52	51	169	169	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	1153												
52	51	170	170	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	1154												
52	51	171	171	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1155												
52	51	172	172	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	1156												
52	51	345/2	345/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	1157												
53	52	173	173	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1158	Schan-											
53	52	174	174	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1159	-den											
53	52	175	175	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1160	lass											
53	52	176	176	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1161	uns											
53	52	353/2	353/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1162												
53	52	173	173	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1163												
53	52	174	174	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	1164												
53	52	349/2	349/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1165												
53	52	175	175	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1166												
53	52	351/2	351/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1167												
53	52	176	176	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1168												
53	52	173	173	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1169												
53	52	174	174	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1170												
53	52	175	175	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1171												
53	52	176	176	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1172												
53	52	173	173	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	1173												
53	52	347/2	347/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	1174												
53	52	174	174	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1175												
53	52	175	175	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	1176												56
53	52	351/2	351/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	1177												56
53	52	703/4	703/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	1178												
53	52	176	176	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	1179												
53	52	173	173	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	1180												
53	52	347/2	347/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	1181												
53	52	174	174	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	1182												
53	52	175	175	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	1183												57
53	52	351/2	351/2	0.25	5/8	5/8	Chord	4/4	3	2	1/16	1/16	1	1184												57
53	52	703/4	703/4	0.25	11/16	11/16	Chord	4/4	3	2	1/16	1/16	1	1185												
53	52	176	176	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	1186												
54	53	177	177	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=65.4	65.0	𝅘𝅥	65.4	0.0	
54	53	177	177	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1187	nim-											
54	53	178	178	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=63.4	63.0	𝅘𝅥	63.4	0.0	
54	53	178	178	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1188	-mer-											
54	53	357/2	357/2	0.0	3/8	3/8	Tempo	4/4	1	1	0										𝅘𝅥=61.2	61.0	𝅘𝅥	61.2	0.0	
54	53	179	179	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1189	-mehr.											
54	53	180	180	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=65.4	65.0	𝅘𝅥	65.4	0.0	
54	53	180	180	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1190	A-											58
54	53	177	177	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1191												
54	53	178	178	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1192												59
54	53	713/4	713/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1193												59
54	53	357/2	357/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1194												
54	53	179	179	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1195												
54	53	180	180	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1196	A-											60
54	53	177	177	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1197												
54	53	178	178	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1198												
54	53	357/2	357/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1199												
54	53	179	179	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1200												
54	53	180	180	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1201												61
54	53	177	177	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	1202												
54	53	355/2	355/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	1203												
54	53	178	178	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1204												
54	53	179	179	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1205												
54	53	180	180	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	1206												62
54	53	177	177	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	1207												
54	53	355/2	355/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	1208												
54	53	178	178	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	1209												
54	53	179	179	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1210												
54	53	180	180	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	1211												63
55	54	181	181	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1212												58
55	54	182	182	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1213												58
55	54	183	183	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1214												
55	54	181	181	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1215												60
55	54	182	182	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1216												60
55	54	183	183	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1217												60
55	54	184	184	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	1218												60
55	54	369/2	369/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	1219												60
55	54	181	181	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1220												61
55	54	182	182	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1221												61
55	54	183	183	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1222												61
55	54	181	181	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	1223												62
55	54	184	184	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1224												62
55	54	369/2	369/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1225												62
55	54	181	181	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	1226												63
55	54	184	184	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	1227												63
55	54	369/2	369/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	1228												63
56	55	185	185	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=63.63	64.0	𝅘𝅥	63.63	0.0	
56	55	185	185	4.0	0	0	Chord	4/4	1	1	1	1	1	1229	men!											
56	55	187	187	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=62.4	62.0	𝅘𝅥	62.4	0.0	
56	55	185	185	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	1230												60
56	55	371/2	371/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	1231												60
56	55	186	186	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1232												60
56	55	187	187	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	1233												60
56	55	185	185	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1234												61
56	55	186	186	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1235												61
56	55	187	187	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1236												61
56	55	188	188	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1237												61
56	55	185	185	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	1238												62
56	55	373/2	373/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	1239												62
56	55	187	187	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	1240												62
56	55	375/2	375/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	1241												62
56	55	188	188	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1242												62
56	55	377/2	377/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1243												62
56	55	185	185	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	1244												63
56	55	373/2	373/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	1245												63
56	55	187	187	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	1246												63
56	55	375/2	375/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	1247												63
56	55	188	188	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	1248												63
56	55	377/2	377/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	1249												63
57	56	189	189	4.0	0	0	Chord	4/4	1	1	1	1	1	1250												
57	56	190	190	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
57	56	189	189	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1251												60
57	56	190	190	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	1252												60
57	56	381/2	381/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1253												
57	56	191	191	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	1254	-men!											
57	56	189	189	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1255												61
57	56	190	190	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1256												61
57	56	381/2	381/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1257												
57	56	191	191	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1258												
57	56	189	189	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	1259												
57	56	191	191	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	1260												
57	56	189	189	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	1261												
57	56	191	191	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	1262												
